110 101 111 90
110 90 68
110 48 16
110 48 68
110 48 111
108 88 19 81 92 104
108 88 19 81 113 80
108 88 116 57 92 81
108 88 116 57 113 80 81
108 88 116 57 113 80 5 78
108 88 116 104 81 92
68 76 39 81 10 96 48
68 76 39 81 10 109
68 76 39 90
68 76 104 81 10 36 96 48
68 76 104 81 10 74 96 48
68 76 104 81 10 74 109
68 76 104 90
68 49 36
68 49 42
69 63 90 14
69 63 90 97
69 63 98 56 45 32 3 14
69 63 98 56 45 32 3 97 52 47 28 26
37 104 16 44 34 48 25
37 104 16 44 34 65
37 104 16 44 86 65
37 104 55 89 65
37 104 59 44 25 34 48
37 104 59 44 48 89
37 104 59 44 65 89
37 104 59 44 65 86
37 104 59 44 65 34
37 104 59 96 48 34
37 38 59 86
37 38 59 96 48 34
37 23 44 16 34 25 48
37 23 44 16 34 65
6 111 104 76 90 55
6 111 104 76 109 55
6 111 104 76 109 81 10
6 109 104 76 53 81 10
6 109 104 76 53 81 60
6 8 13 12
6 8 13 60 22
6 8 22 42
6 8 104 76 55 90
6 8 104 76 81 53 60
6 8 104 76 81 53 12 10
6 8 104 76 81 54 10
6 8 104 76 90 60
6 8 104 76 90 54
105 89 104
105 81 91 76 30 14 35
105 81 91 76 30 14 36
105 81 91 76 30 87 35
105 81 91 76 30 87 36
105 81 91 76 104 8 14 36
105 81 91 76 104 8 14 60 35
105 81 91 76 104 8 87 36
105 81 91 76 104 8 87 60 35
105 81 91 76 104 8 87 60 74
105 81 91 84 30 35
105 81 91 84 30 36
105 81 91 84 74
105 81 92 76 30 14 35
105 81 92 76 30 14 36
105 81 92 76 30 87 35
105 81 92 76 30 87 36
105 81 92 76 104 14 8 36
105 81 92 76 104 14 8 60 35
105 81 92 76 104 87 60 8 35
105 81 92 76 104 87 60 8 74
105 81 92 76 104 87 8 36
105 81 92 76 104 87 95 35
105 81 92 76 104 87 95 96 36
105 81 92 76 104 87 95 96 74
105 81 92 84 30 35
105 81 92 84 30 36
105 81 92 84 96 36
105 81 92 84 96 74
109 101 111 104 62
109 101 111 104 92 10
109 76 39 81 33 10 111
109 76 39 81 33 10 95 53
109 76 39 81 62 111
109 76 104 55 111 74
109 76 104 81 62 111
109 76 104 81 62 60 67
109 76 104 81 92 74 60 87 67 53
109 76 104 81 92 74 10 33 111
109 76 104 81 92 74 10 33 67 95 87 40 53
55 91 104 76 8 74
55 91 104 76 8 90
55 90 8 31 4
55 90 31 93 4
55 90 111 4 93
55 31 4 73 93 71
55 27 4 8
55 27 4 73 93 65 71
55 27 4 73 93 111
55 27 104 8 74 76
55 27 104 19 73 111
55 27 104 19 73 89 71 65
55 27 104 19 74 65 71
55 27 104 19 74 111 76
84 81 27 32 56 44
84 81 27 35 44 82
84 81 27 35 92 67
84 81 27 48 36 92 67
84 81 27 48 39 82 56
84 81 27 48 74 56 44 82
84 81 27 48 74 56 92
84 81 27 48 74 67 92
84 81 30 32 56
84 81 30 56 92
84 81 30 56 91
84 81 91 56 74
84 81 91 67 36
84 81 91 67 74
84 81 91 67 35
84 81 96 48 39 82
84 81 96 48 82 74
84 81 96 48 92 36
84 81 96 48 92 74
84 63 35 44
84 63 35 30
84 63 56 32 44
84 63 56 32 30
60 103 22 13
60 62 104 76 81 14
60 62 104 76 90 14
60 62 114 14
60 8 13 22 31
60 8 13 114 31
60 8 13 114 92
60 8 31 90
60 8 104 76 91 81 53 14 35
60 8 104 76 91 81 53 87 67 74
60 8 104 76 91 81 53 87 67 35
60 8 104 76 91 90 14
60 8 104 76 92 81 53 14 35
60 8 104 76 92 81 53 87 67 74
60 8 104 76 92 81 53 87 67 35
60 8 114 35 92 14
90 104 76 54 34
90 104 76 54 51
90 104 76 111 34
90 104 76 111 62 14
90 104 76 111 62 51
90 104 76 116
90 104 101 111 62 14
90 104 101 111 62 51
90 91 76 8 79
90 76 79 111 51
90 76 79 116
90 76 39 54 34
90 76 39 54 51
90 76 39 111 62 51
90 76 39 111 34
90 43 34 54
90 43 34 4 111
90 43 79 51 111
90 43 79 51 31
90 43 79 116
90 43 93 4 101 51 31
90 43 93 4 101 51 62 111
90 43 93 4 101 62 14 111
90 43 93 4 101 17 14
90 43 93 4 101 17 31
90 43 93 4 101 17 97
90 43 93 4 116 97 17
90 43 93 54 51
90 43 93 54 17
90 43 93 63 17 14
90 43 93 63 17 116 97
90 8 31 79
90 8 4 14
77 100 5 70 1 112 7 15
77 100 5 70 1 112 99 15
77 100 5 70 1 112 99 61 20 9
77 100 5 70 1 117 7 28 15
77 100 5 70 1 117 99 20 61 9
77 100 5 70 1 117 99 28 15
77 100 5 70 1 117 99 28 61 9
77 100 102 45 28 7
77 100 102 45 28 30
77 100 102 112 1 70 7 15
77 100 102 112 1 70 99 15
77 100 102 112 1 70 99 75 61 20 9
77 100 102 112 1 2 99 15
77 100 102 112 1 2 99 75 61 20 9
77 100 102 117 1 7 28 70 15
77 100 102 117 1 99 9 61 75 20 70
77 100 102 117 1 99 9 61 75 20 72 2
77 100 102 117 1 99 9 61 28 70
77 100 102 117 1 99 9 30 28
77 100 102 117 1 99 9 30 72 20 2
77 100 102 117 1 99 15 28 70
77 100 102 117 1 99 15 2
77 100 102 117 106 99 70 15 28
77 100 102 117 106 99 70 9 61 75 20
77 100 102 117 106 99 70 9 61 28
77 49 99 1 5 70 112 15
77 49 99 1 5 70 112 61 9 20
77 49 99 1 5 70 117 15
77 49 99 1 5 70 117 61 9 20
77 49 99 1 102 112 70 15
77 49 99 1 102 112 70 9 61 20
77 49 99 1 102 112 2 15
77 49 99 1 102 112 2 9 61 20
77 49 99 1 102 117 70 15
77 49 99 1 102 117 70 9 61 20
77 49 99 1 102 117 2 15
77 49 99 1 102 117 2 9 61 20
103 97 45 102 100 7
103 97 46 113 101 93 4 23 15
103 97 46 113 101 93 4 23 43
103 97 46 113 101 93 4 73 15
103 97 46 113 101 93 4 73 50 43
103 97 58 7 73 4 15
103 97 58 7 73 4 50
103 97 58 7 73 100 78 50
103 97 58 7 73 100 78 117 102 1 15
103 97 58 113 15 1 100 78 102 73
103 97 58 113 15 1 100 78 102 13
103 97 58 113 15 101 13 102 100
103 97 58 113 15 101 13 23 93 4
103 97 58 113 15 101 118 23 93 4
103 97 58 113 15 101 118 73 102 100
103 97 58 113 15 101 118 73 93 4
103 97 58 113 43 101 13 102 100
103 97 58 113 43 101 13 23 93 4
103 97 58 113 43 101 118 23 93 4
103 97 58 113 43 101 118 73 102 100
103 97 58 113 43 101 118 73 50 100
103 97 58 113 43 101 118 73 50 93 4
103 97 58 113 43 1 78 100 102 73
103 97 58 113 43 1 78 100 102 13
103 97 58 113 43 78 100 50 73
103 97 58 117 100 15 78 1 102 13
103 22 58 13 113 15 100 1 78
103 22 58 13 113 15 4 93
103 22 58 13 113 43 4 93
103 22 58 13 113 43 100 1 78
103 22 58 13 117 100 15 78 1
103 22 58 73 113 15 100 1 78
103 22 58 73 113 15 4 93
103 22 58 73 113 43 1 100 78
103 22 58 73 113 43 50 93 4
103 22 58 73 113 43 50 78 100
103 22 58 73 117 7 100 15 78 1
103 22 58 73 7 100 78 50
103 22 58 73 7 4 50
103 22 58 73 7 4 15
